platform,country,region,language,category,hashtag,title_keywords,author_handle,sound_type,music_track,week_of_year,duration_sec,views,likes,comments,shares,saves,engagement_rate,trend_label,source_hint,notes,device_type,upload_hour,genre,trend_duration_days,trend_type,engagement_velocity,dislikes,comment_ratio,share_rate,save_rate,like_dislike_ratio,publish_dayofweek,publish_period,event_season,tags,sample_comments,creator_avg_views,creator_tier,season,publish_date_approx,year_month,title,title_length,has_emoji,avg_watch_time_sec,completion_rate,device_brand,traffic_source,is_weekend,row_id,engagement_total,like_rate,dislike_rate,engagement_per_1k,engagement_like_rate,engagement_comment_rate,engagement_share_rate
TikTok,Es,Europe,es,Food,#Tech,My Favorite Summer Apps,InsideMedia,original,Sizzle ASMR,34,17,31289,2222,179,169,325,0.092525,seasonal,TikTok Creative Center,hook in 2s,Android,22,Tech,29,Evergreen,1078.93,71,0.005721,0.005401,0.010387,30.861111,Friday,Evening,Regular,"tutorial, apps, ai",Gracias por compartir,90369.7,Mid,Fall,2025-08-22,2025-08,AI Tools You Must Try in 2025 🎮,31,1,14.4,0.847,iPhone,ForYou,1,804a3433793c3dd68b3bb84e5e3a9df8,2895,0.071015,0.002269,92.525,0.0710153728147272,0.0057208603662629,0.0054012592284828
TikTok,Fr,Europe,fr,Art,#StreetFood,I tried making Ramen,GuruAmr,licensed,Indie brush,34,36,9041,737,108,83,56,0.108838,rising,TikTok Creative Center,emoji overlays,Android,15,Food,3,Short,3013.67,36,0.011946,0.00918,0.006194,19.918919,Friday,Afternoon,Regular,"food, fast, kitchen, recipe",Je ne peux pas m’arrêter de regarder 😂,106096.4,Mid,Spring,2025-08-22,2025-08,Street Koshari Taste Test,25,0,28.0,0.778,Other,Following,1,1f1ed4eaf0c62444a1ec88bea043c6ee,984,0.081518,0.003982,108.838,0.0815175312465435,0.0119455812410131,0.009180400398186
TikTok,Za,Africa,en,Finance,#FYP,When your friend is College,GuruAmr,original,Ticker tick,34,18,113119,7250,610,718,451,0.079819,rising,TikTok Creative Center,emoji overlays,iOS,15,Comedy,9,Medium,12568.78,134,0.005393,0.006347,0.003987,53.703704,Friday,Afternoon,Regular,"comedy, sketch, funny",This is fire 🔥,106096.4,Mid,Spring,2025-08-22,2025-08,If Productivity was honest 😂,28,1,14.8,0.822,iPhone,ForYou,1,f24bccc30b5465593fc93b3316b65638,9029,0.064092,0.001185,79.819,0.0640917971339916,0.0053925512071358,0.0063472979782353
TikTok,Ph,Asia,tl,Food,#Makeup,Makeup basics you need,TravelByAva,licensed,Street vibe,34,23,41299,3482,411,271,219,0.106128,seasonal,TikTok Creative Center,storytime,Android,20,Beauty,10,Medium,4129.9,136,0.009952,0.006562,0.005303,25.416058,Sunday,Evening,Regular,"grwm, beauty, tips, makeup, skincare",Thanks for this!,91699.8,Mid,Winter,2025-08-24,2025-08,GRWM — Summer Look ✨,20,1,15.7,0.683,iPhone,ForYou,1,f82ebe5def3ac23f30e0f2624b2ba745,4383,0.084312,0.003293,106.128,0.0843119688128041,0.009951814813918,0.0065619022252354
TikTok,Gb,Europe,en,News,#MorningRoutine,Morning Routine — Beginners,OmarYT,trending,Ambient pulse,34,20,184552,13226,1668,1532,1335,0.096238,stable,TikTok Creative Center,emoji overlays,Android,22,Lifestyle,13,Medium,14196.31,206,0.009038,0.008301,0.007234,63.89372,Friday,Evening,Regular,"lifestyle, routine, daily",This is fire 🔥,92903.0,Mid,Fall,2025-08-22,2025-08,Morning Routine — Beginners ✨,29,1,10.7,0.535,Huawei,ForYou,1,c8ae2191f740cb3f03e209d332b7d1d5,17761,0.071665,0.001116,96.238,0.071665438467207,0.0090381030820581,0.0083011834063028
TikTok,Fr,Europe,fr,Science,#DogTok,Night Routine — Productivity,CookingWithNoah,original,Lab beeps,34,22,18977,921,125,74,59,0.062128,stable,TikTok Creative Center,storytime,iOS,18,Pets,18,Medium,1054.28,44,0.006587,0.003899,0.003109,20.466667,Friday,Evening,Regular,"dogs, cute, pets",Je ne peux pas m’arrêter de regarder 😂,82879.7,Mid,Winter,2025-08-22,2025-08,Dog fails you can’t miss,24,0,13.5,0.614,iPhone,ForYou,1,208daed8a02545099fdcbdff51174d32,1179,0.048532,0.002319,62.128,0.0485324339990514,0.0065869210096432,0.0038994572377088
TikTok,Fr,Europe,fr,Finance,#Music,I flipped this sample,ProEmily,original,Clean corporate bed,34,22,58584,4175,662,551,381,0.098474,seasonal,TikTok Creative Center,greenscreen,Android,23,Music,4,Short,14646.0,191,0.0113,0.009405,0.006503,21.744792,Friday,Night,Regular,"song, beat, cover, music",Je ne peux pas m’arrêter de regarder 😂,78135.9,Mid,Fall,2025-08-22,2025-08,Blinding Lights — Cover 📱,25,1,18.7,0.85,iPhone,ForYou,1,de1ec1c2c43489196c5ce21409f29778,5769,0.071265,0.00326,98.474,0.071265191861259,0.0113000136556056,0.0094052983749829
TikTok,Za,Africa,en,Lifestyle,#Tech,My Favorite Productivity Apps,YoussefVlogs,licensed,Chill guitar,34,75,12153,702,64,72,44,0.072575,seasonal,TikTok Creative Center,subtitles,iOS,17,Tech,51,Evergreen,238.29,21,0.005266,0.005924,0.003621,31.909091,Friday,Evening,Regular,"ai, apps, tech, tools, tutorial",This is fire 🔥,101377.8,Mid,Winter,2025-08-22,2025-08,Build This in 10 Minutes ✨,26,1,59.2,0.789,Other,External,1,110cfe7d76fd8502de63805e0c58fe84,882,0.057764,0.001728,72.575,0.0577635151814366,0.0052661894182506,0.0059244630955319
TikTok,Es,Europe,es,Gaming,#Lifestyle,Weekly Reset — Summer,AvaYT,trending,Trap beat,34,48,20619,2019,194,131,123,0.119647,rising,Open Web Samples,greenscreen,iOS,20,Lifestyle,17,Medium,1212.88,93,0.009409,0.006353,0.005965,21.478723,Saturday,Evening,Regular,"lifestyle, routine, motivation",¡Increíble!,92388.3,Mid,Spring,2025-08-23,2025-08,Weekly Reset — Summer 🎵,23,1,30.5,0.635,Samsung,Following,1,946633474eaedcf95a344ac59b092b99,2467,0.097919,0.00451,119.647,0.0979193947330132,0.0094087977108492,0.0063533634026868
TikTok,Cn,Asia,zh,Gaming,#Dance,Night Routine — College,StudyWithAhmed,trending,8bit loop,34,23,92495,11039,1518,1266,1845,0.169393,declining,Open Web Samples,tutorial overlay,iOS,13,Dance,7,Short,13213.57,131,0.016412,0.013687,0.019947,83.628788,Friday,Afternoon,Regular,"music, challenge, dance, trend",Instant like!,138884.6,Mid,Fall,2025-08-22,2025-08,Try this move 👉,15,0,13.0,0.565,Samsung,ForYou,1,5b35c9742618163878f71ac3d3205724,15668,0.119347,0.001416,169.393,0.1193469917292826,0.0164116979296178,0.0136872263365587
TikTok,Kr,Asia,ko,Fitness,#BookTok,Weekly Reset — Budget,TravelByLina,trending,Cardio loop,34,43,527337,39020,5588,3570,2535,0.096168,stable,TikTok Creative Center,jumpcut edits,iOS,11,Education,3,Short,175779.0,1076,0.010597,0.00677,0.004807,36.230269,Friday,Morning,BackToSchool,"notes, learn, study, tips, productivity",This is fire 🔥,108363.0,Mid,Fall,2025-08-22,2025-08,Study With Me — Summer ⚽,24,1,32.1,0.747,iPhone,ForYou,1,8db4b8865ab11084c69c0f2113f11591,50713,0.073994,0.00204,96.168,0.0739944286101677,0.0105966393406872,0.0067698644320425
TikTok,Ae,Asia,ar,Pets,#FYP,Morning Routine — Beginners,MissMaya,licensed,Purr loop,34,54,31944,3146,230,204,231,0.119303,stable,Open Web Samples,emoji overlays,Android,11,Sports,49,Evergreen,651.92,58,0.0072,0.006386,0.007231,53.322034,Saturday,Morning,HolidaySeason,"sports, football, workout, gym",مش قادر أبطل اتفرج 😂,120089.6,Mid,Winter,2025-08-23,2025-08,Football skills in 60s,22,0,44.6,0.826,Samsung,Following,1,16db1ba2ff2b4913982e11b89568c5e2,3811,0.098485,0.001816,119.303,0.0984848484848484,0.0072001001753067,0.0063861758076634
TikTok,Es,Europe,es,Pets,#Foodie,Is Sushi worth the hype?,DanceWithAmr,trending,Bark hop,34,28,40850,4172,553,488,274,0.134321,rising,Public Reports,text-to-speech,Android,23,Food,17,Medium,2402.94,200,0.013537,0.011946,0.006707,20.756219,Saturday,Night,Regular,"food, street food, fast, kitchen",No puedo parar de mirar 😂,121748.7,Mid,Spring,2025-08-23,2025-08,5-Minute Kunafa 📱,17,1,21.7,0.775,Other,ForYou,1,dbee61e49ede0076e7ddf6e7b6cc4be5,5487,0.10213,0.004896,134.321,0.1021297429620563,0.0135373317013463,0.0119461444308445
TikTok,De,Europe,de,Beauty,#FYP,Street Food Tour in Seoul,Lucas,trending,Soft glam loop,34,26,14779,1226,115,78,77,0.101225,seasonal,TikTok Creative Center,split-screen,Android,14,Travel,3,Short,4926.33,9,0.007781,0.005278,0.00521,122.6,Friday,Afternoon,Regular,"guide, hidden gems, food tour",Instant like!,111632.0,Mid,Winter,2025-08-22,2025-08,Street Food Tour — Seoul 🧠,26,1,18.0,0.692,Huawei,ForYou,1,c86b31cc6ae68d0af4060fc99c330a31,1496,0.082956,0.000609,101.225,0.0829555450301103,0.0077813113201163,0.0052777589823398
TikTok,Br,South America,pt,Tech,#Gaming,New Patch Tips for Fortnite,MasterJames,trending,Glitch hop,34,26,147034,7064,591,712,440,0.059898,declining,Open Web Samples,subtitles,iOS,15,Gaming,9,Medium,16337.11,306,0.004019,0.004842,0.002993,23.009772,Sunday,Afternoon,BackToSchool,"clips, highlights, fps, esports, gaming, valorant",So underrated!,83775.8,Mid,Fall,2025-08-24,2025-08,Insane Minecraft Highlights!,28,0,17.5,0.673,Samsung,Search,1,9f17ff25aa30c0f6fbca0dc8718e7fb8,8807,0.048043,0.002081,59.898,0.0480433097106791,0.0040194784879687,0.0048424174000571
TikTok,Sa,Asia,ar,Travel,#FYP,Is Koshari worth the hype?,ProOlivia,licensed,City stroll,34,23,3543,175,17,11,10,0.060119,stable,TikTok Creative Center,greenscreen,iOS,13,Food,7,Short,506.14,3,0.004798,0.003105,0.002822,43.75,Sunday,Afternoon,Regular,"fast, street food, recipe, kitchen, food",جامد جدًا 🔥,96325.0,Mid,Fall,2025-08-24,2025-08,5-Minute Koshari,16,0,15.8,0.687,Xiaomi,ForYou,1,7a639833031559962e95a82d06050892,213,0.049393,0.000847,60.119,0.0493931696302568,0.0047981936212249,0.0031047135196161
TikTok,Cn,Asia,zh,Fitness,#HiddenGems,Street Food Tour in New York,FatmaShorts,trending,Hype trap,34,38,52178,3107,351,310,624,0.084173,rising,Open Web Samples,hook in 2s,Android,12,Travel,40,Evergreen,1304.45,25,0.006727,0.005941,0.011959,119.5,Wednesday,Afternoon,Regular,"vlog, guide, travel, hidden gems, food tour",Thanks for this!,107322.2,Mid,Winter,2025-08-20,2025-08,Street Food Tour — Dubai,24,0,26.3,0.692,Pixel,ForYou,0,a5f423ffea887d4ab522d7de4f655783,4392,0.059546,0.000479,84.173,0.0595461688834374,0.0067269730537774,0.0059412012725669
TikTok,In,Asia,hi,Food,#Motivation,Weekly Reset — Summer,YukiTV,licensed,Street vibe,34,12,29995,3641,273,304,222,0.148025,declining,Public Reports,split-screen,iOS,22,Education,8,Medium,3749.38,68,0.009102,0.010135,0.007401,52.768116,Friday,Evening,Regular,"notes, study, tips",Instant like!,92871.7,Mid,Winter,2025-08-22,2025-08,How I Take Notes for College,28,0,8.9,0.742,Vivo,External,1,076555e9654d5f80a668680ebee248c1,4440,0.121387,0.002267,148.025,0.1213868978163027,0.0091015169194865,0.0101350225037506
TikTok,It,Europe,it,Art,#FYP,Weekly Reset — Summer,OmarYT,licensed,Indie brush,34,46,102867,4903,327,522,744,0.06315,rising,Public Reports,emoji overlays,Android,17,Dance,5,Short,20573.4,32,0.003179,0.005075,0.007233,148.575758,Monday,Evening,HolidaySeason,"challenge, music, trend",Thanks for this!,92903.0,Mid,Winter,2025-08-18,2025-08,New Dance Challenge!,20,0,35.3,0.767,iPhone,Following,0,0b3186f0eb93bd35d36f57fa79fc4d9e,6496,0.047663,0.000311,63.15,0.0476634878046409,0.0031788620257225,0.0050745136924378
TikTok,Ph,Asia,tl,Beauty,#Football,Morning Routine — Budget,PrimeVision,trending,Ambient glow,34,51,73699,4987,715,557,329,0.089391,declining,TikTok Creative Center,jumpcut edits,iOS,20,Sports,4,Short,18424.75,173,0.009702,0.007558,0.004464,28.66092,Thursday,Evening,SummerBreak,"sports, gym, workout",Can’t stop watching 😂,96426.1,Mid,Summer,2025-08-21,2025-08,Football skills in 60s,22,0,33.2,0.651,iPhone,ForYou,0,749414b193b7d91ba8600742ca045a8b,6588,0.067667,0.002347,89.391,0.067667132525543,0.009701624174005,0.007557768762127
TikTok,Ar,South America,es,Art,#Makeup,Makeup basics you need,ProYuki,licensed,Indie brush,34,27,5275,353,53,44,23,0.089668,declining,TikTok Creative Center,cinematic b-roll,Android,17,Beauty,25,Evergreen,211.0,17,0.010047,0.008341,0.00436,19.611111,Sunday,Evening,Regular,"beauty, tips, skincare, grwm, makeup",¡Increíble!,83006.6,Mid,Winter,2025-08-24,2025-08,Skincare Routine for Summer ⚽,29,1,15.4,0.57,iPhone,ForYou,1,1ef279ec033f688ae722168d1067272a,473,0.066919,0.003223,89.668,0.0669194312796208,0.0100473933649289,0.0083412322274881
TikTok,Ph,Asia,tl,Art,#AI,Build This in 10 Minutes,LinaYT,licensed,Paint stroke ASMR,34,52,65853,4202,455,338,313,0.080604,declining,TikTok Creative Center,subtitles,Android,14,Tech,5,Short,13170.6,99,0.006909,0.005133,0.004753,42.02,Monday,Afternoon,Regular,"apps, tutorial, tools, ai, tech",Thanks for this!,86157.4,Mid,Spring,2025-08-18,2025-08,Build This in 10 Minutes 🍔,26,1,35.3,0.679,Xiaomi,ForYou,0,b3dd93722d898400d6f4434ea537a109,5308,0.063809,0.001503,80.604,0.0638087862360105,0.0069093283525427,0.0051326439190317
TikTok,Tr,Europe,tr,Tech,#StudyWithMe,Night Routine — 2025,ChannelSofia,original,Circuit synth,34,50,22830,1314,129,129,82,0.072449,seasonal,TikTok Creative Center,storytime,iOS,17,Education,18,Medium,1268.33,34,0.00565,0.00565,0.003592,37.542857,Thursday,Evening,SummerBreak,"productivity, learn, study",This is fire 🔥,75277.5,Mid,Summer,2025-08-21,2025-08,Study With Me — Productivity,28,0,33.5,0.67,iPhone,Search,0,e2119dad619e827754ef7543cf58380f,1654,0.057556,0.001489,72.449,0.0575558475689881,0.0056504599211563,0.0056504599211563
TikTok,Se,Europe,sv,DIY,#Football,Weekly Reset — College,Emily,original,Woodshop groove,34,14,62228,4550,482,317,694,0.097111,declining,Public Reports,hook in 2s,Android,14,Sports,8,Medium,7778.5,134,0.007746,0.005094,0.011153,33.703704,Friday,Afternoon,Regular,"sports, football, workout",So underrated!,112761.3,Mid,Spring,2025-08-22,2025-08,Speed drills for beginners,26,0,10.4,0.743,iPhone,ForYou,1,e5eba33e1c7e41193c62557e728fb67c,6043,0.073118,0.002153,97.111,0.0731182104518866,0.007745709326991,0.0050941698270874
TikTok,Ru,Europe,ru,Lifestyle,#Coding,My Favorite Summer Apps,NextLabs,licensed,Sunset pad,34,23,46634,3587,260,403,223,0.095917,stable,TikTok Creative Center,tutorial overlay,iOS,18,Tech,42,Evergreen,1110.33,86,0.005575,0.008642,0.004782,41.229885,Friday,Evening,Regular,"tech, tools, tutorial, apps",So underrated!,104175.6,Mid,Spring,2025-08-22,2025-08,AI Tools You Must Try in 2025,29,0,14.0,0.609,iPhone,Search,1,b167ce9268f90ac6cdad2ca6bf19eb41,4473,0.076918,0.001844,95.917,0.0769181284041686,0.0055753313033409,0.0086417635201784
TikTok,Eg,Africa,ar,Automotive,#Gaming,New Patch Tips for Fortnite,FitnessWithAli,licensed,Highway synth,34,22,10271,472,36,35,28,0.055593,declining,TikTok Creative Center,facecam,iOS,18,Gaming,6,Short,1711.83,15,0.003505,0.003408,0.002726,29.5,Friday,Evening,Ramadan,"esports, fps, clips, highlights, valorant",جامد جدًا 🔥,101657.1,Mid,Spring,2025-08-22,2025-08,Best Settings for Valorant 🧠,28,1,11.1,0.505,iPhone,ForYou,1,52ac21942eacd0d95a8446e87f4d74aa,571,0.045955,0.00146,55.593,0.04595462953948,0.0035050141174179,0.0034076526141563
TikTok,Nl,Europe,nl,Education,#Lifestyle,Weekly Reset — Budget,AvaVlogs,licensed,Calm piano,34,22,61352,3840,529,370,249,0.081301,stable,Public Reports,fast captions,iOS,19,Lifestyle,4,Short,15338.0,173,0.008622,0.006031,0.004059,22.068966,Monday,Evening,SummerBreak,"motivation, daily, routine",Instant like!,103877.5,Mid,Summer,2025-08-18,2025-08,Weekly Reset — Budget,21,0,13.6,0.618,Samsung,Search,0,c6e29806049ac3e80c1849d251089f9f,4988,0.06259,0.00282,81.301,0.0625896466292867,0.0086223757986699,0.006030773242926
TikTok,It,Europe,it,Beauty,#GRWM,Outfits for Beginners,LifeOfNoah,licensed,Soft glam loop,34,31,17408,1887,168,116,114,0.131261,declining,TikTok Creative Center,emoji overlays,Android,20,Fashion,5,Short,3481.6,68,0.009651,0.006664,0.006549,27.347826,Tuesday,Evening,SummerBreak,"fashion, ootd, grwm, style",This is fire 🔥,98281.2,Mid,Summer,2025-08-19,2025-08,Outfits for Evening ✨,21,1,16.0,0.516,Samsung,ForYou,0,7a719a5e4cb1dcd955909c2cc8f2368c,2285,0.108398,0.003906,131.261,0.1083984375,0.0096507352941176,0.0066636029411764
TikTok,Co,South America,es,Pets,#Lifestyle,Night Routine — College,EmilyChannel,licensed,Purr loop,34,45,171389,10206,1678,1055,1105,0.081942,seasonal,Open Web Samples,cinematic b-roll,iOS,23,Lifestyle,26,Evergreen,6591.88,449,0.009791,0.006156,0.006447,22.68,Friday,Night,Regular,"routine, daily, lifestyle",¡Increíble!,83525.5,Mid,Spring,2025-08-22,2025-08,Night Routine — 2025 🧠,22,1,32.2,0.716,Samsung,ForYou,1,60d7b33b308c094b1c96119313d9a362,14044,0.059549,0.00262,81.942,0.059548745835497,0.0097905933286266,0.0061555875814667
TikTok,De,Europe,de,News,#Travel,Street Food Tour in Tokyo,AliYT,trending,Ambient pulse,34,25,36821,1488,177,129,130,0.052253,seasonal,Open Web Samples,hook in 2s,Android,13,Travel,23,Evergreen,1600.91,30,0.004807,0.003503,0.003531,48.0,Friday,Afternoon,SummerBreak,"hidden gems, travel, vlog, guide",Thanks for this!,108133.7,Mid,Summer,2025-08-22,2025-08,Hidden Gems of Dubai 😂,22,1,19.1,0.764,Samsung,External,1,97ea6d7566a35a6d72d6ed907c0466e5,1924,0.040412,0.000815,52.253,0.040411721571929,0.004807039461177,0.0035034355395019
TikTok,Fr,Europe,fr,Travel,#Pets,Weekly Reset — 2025,MissLeila,trending,City stroll,34,22,46104,5723,642,646,369,0.160073,stable,Open Web Samples,jumpcut edits,iOS,19,Pets,5,Short,9220.8,205,0.013925,0.014012,0.008004,27.781553,Friday,Evening,Regular,"cute, cats, dogs, pets",Incroyable !,58027.6,Mid,Fall,2025-08-22,2025-08,My cat did this 😂,17,1,11.5,0.523,iPhone,ForYou,1,51cfcc0cd989329a0d879357e8ed1372,7380,0.124132,0.004446,160.073,0.1241323963213604,0.0139250390421655,0.0140117994100294
TikTok,Eg,Africa,ar,Food,#Cover,Underrated artists you need to hear,MayaPro,original,Sizzle ASMR,34,38,75214,3425,277,450,478,0.061558,declining,TikTok Creative Center,subtitles,iOS,10,Music,51,Evergreen,1474.78,36,0.003683,0.005983,0.006355,92.567568,Saturday,Morning,SummerBreak,"music, song, beat",مش قادر أبطل اتفرج 😂,111410.3,Mid,Summer,2025-08-23,2025-08,I flipped this sample 🔥,23,1,31.7,0.834,Samsung,ForYou,1,e0bca4659f1cb185bc2a4f0beec09aae,4630,0.045537,0.000479,61.558,0.0455367351822798,0.0036828250059829,0.0059829287100805
TikTok,Nl,Europe,nl,Tech,#FYP,24 Hours in Dubai,TravelByFatma,trending,Glitch hop,34,21,135936,10754,1371,916,686,0.100981,rising,TikTok Creative Center,jumpcut edits,Android,17,Travel,21,Medium,6473.14,142,0.010086,0.006738,0.005046,75.202797,Friday,Evening,Regular,"guide, food tour, travel",Thanks for this!,75610.2,Mid,Winter,2025-08-22,2025-08,24 Hours in Cairo,17,0,17.8,0.848,Samsung,ForYou,1,5740ad28d85c95b37d963933518ab188,13727,0.079111,0.001045,100.981,0.0791107580037664,0.0100856285310734,0.0067384651600753
TikTok,Ar,South America,es,Comedy,#FYP,Morning Routine — Budget,LucasShorts,trending,Clap beat,34,15,16616,1163,153,109,146,0.094547,stable,TikTok Creative Center,cinematic b-roll,Android,20,Dance,17,Medium,977.41,38,0.009208,0.00656,0.008787,29.820513,Tuesday,Evening,Regular,"challenge, music, dance",Gracias por compartir,87499.9,Mid,Winter,2025-08-19,2025-08,Dance With Me — Minimal ✨,25,1,10.6,0.707,Oppo,ForYou,0,735baa6b406436822617d20100cd07cb,1571,0.069993,0.002287,94.547,0.0699927780452575,0.0092079922965816,0.006559942224362
TikTok,Kr,Asia,ko,Fashion,#Makeup,Skincare routine for Beginners,JamesChannel,original,Aesthetic synth,34,38,23389,1180,160,136,77,0.066399,rising,TikTok Creative Center,text-to-speech,Android,18,Beauty,5,Short,4677.8,41,0.006841,0.005815,0.003292,28.095238,Tuesday,Evening,Regular,"makeup, beauty, skincare, tips",Instant like!,91380.1,Mid,Winter,2025-08-19,2025-08,Makeup Basics You Need 💪,24,1,19.2,0.505,Samsung,ForYou,0,ea26105e0d5ce27fdb2322e220a2c1f1,1553,0.050451,0.001753,66.399,0.0504510667407755,0.0068408226089187,0.0058146992175809
TikTok,Ar,South America,es,Fitness,#CatTok,Weekly Reset — Budget,OfficialEmily,licensed,Hype trap,34,35,9599,1130,114,75,150,0.153037,declining,TikTok Creative Center,facecam,Android,19,Pets,3,Short,3199.67,18,0.011876,0.007813,0.015627,59.473684,Friday,Evening,Regular,"dogs, cute, pets, cats",¡Increíble!,110873.0,Mid,Spring,2025-08-22,2025-08,Cutest moments today 🔥,22,1,24.1,0.689,iPhone,ForYou,1,47c699d25f47f8c96081a6f30a630cf4,1469,0.117721,0.001875,153.037,0.1177205958954057,0.011876237108032,0.0078133138868632
TikTok,Co,South America,es,Beauty,#Lifestyle,Morning Routine — Beginners,NoorTV,trending,Soft glam loop,34,15,286406,19321,1855,2133,2511,0.090152,declining,TikTok Creative Center,jumpcut edits,Android,10,Lifestyle,30,Evergreen,9546.87,610,0.006477,0.007447,0.008767,31.621931,Sunday,Morning,SummerBreak,"routine, lifestyle, motivation",¡Increíble!,115022.7,Mid,Summer,2025-08-24,2025-08,Night Routine — Summer 💪,24,1,10.5,0.7,Samsung,External,1,a0b964720243d387304400386d878cc1,25820,0.06746,0.00213,90.152,0.0674601789068664,0.0064768196197007,0.0074474696759146
TikTok,Ng,Africa,en,Food,#DogTok,Night Routine — 2025,InsideHub,trending,Kitchen groove,34,29,66303,3830,384,485,247,0.074597,seasonal,TikTok Creative Center,jumpcut edits,Android,20,Pets,3,Short,22101.0,89,0.005792,0.007315,0.003725,42.555556,Thursday,Evening,BackToSchool,"cats, dogs, pets",Thanks for this!,97125.1,Mid,Fall,2025-08-21,2025-08,Dog fails you can’t miss,24,0,18.4,0.634,Huawei,ForYou,0,3dc93386d4c414c803fa5ad18ec38f92,4946,0.057765,0.001342,74.597,0.0577651086677827,0.0057915931405818,0.0073149027947453
TikTok,Au,Oceania,en,Travel,#CatTok,Night Routine — Productivity,Sofia,trending,Backpack beat,34,23,143647,9104,947,1023,1665,0.088683,declining,Open Web Samples,meme template,Android,19,Pets,4,Short,35911.75,230,0.006593,0.007122,0.011591,39.411255,Wednesday,Evening,Regular,"dogs, cute, cats, pets",Thanks for this!,89104.7,Mid,Spring,2025-08-20,2025-08,Cutest moments today 🎮,22,1,18.9,0.822,Huawei,External,0,88fdf76406461fcad919e799debb1c5b,12739,0.063378,0.001601,88.683,0.0633775853307065,0.0065925497921989,0.0071216245379297
TikTok,Ph,Asia,tl,DIY,#Relatable,When your friend is Productivity,NoahTV,trending,Tape measure click,34,65,79702,3952,324,488,313,0.0637,seasonal,Public Reports,b-roll heavy,Android,19,Comedy,7,Short,11386.0,163,0.004065,0.006123,0.003927,24.097561,Saturday,Evening,Regular,"comedy, funny, sketch, relatable",Instant like!,98910.3,Mid,Winter,2025-08-23,2025-08,POV: Summer 🧠,13,1,54.0,0.831,Oppo,ForYou,1,5f200c2ea20d1176f05dac0942e3472e,5077,0.049585,0.002045,63.7,0.0495847030187448,0.004065142656395,0.0061228074577802
TikTok,Mx,North America,es,Tech,#Travel,Hidden Gems of Istanbul,EmilyPro,original,Circuit synth,34,33,201279,13901,2049,1528,919,0.0914,rising,Open Web Samples,tutorial overlay,Android,21,Travel,5,Short,40255.8,689,0.01018,0.007591,0.004566,20.146377,Tuesday,Evening,Regular,"food tour, hidden gems, guide",¡Increíble!,93745.1,Mid,Fall,2025-08-19,2025-08,Street Food Tour — Cairo 🍔,26,1,21.4,0.648,Samsung,ForYou,0,8eb58f8656a9618176c106f5eb8693b0,18397,0.069063,0.003423,91.4,0.0690633399410768,0.0101798995424261,0.0075914526602377
TikTok,Za,Africa,en,Music,#Foodie,I tried making Croissant,NoorTV,trending,Arabic pop,34,35,16860,1143,83,106,279,0.095552,rising,Public Reports,subtitles,iOS,15,Food,8,Medium,2107.5,28,0.004923,0.006287,0.016548,39.413793,Wednesday,Afternoon,Regular,"street food, recipe, food",This is fire 🔥,115022.7,Mid,Winter,2025-08-20,2025-08,5-Minute Ramen 🎮,16,1,22.8,0.651,Samsung,ForYou,0,c0a263bba86d9be1db1ddfbf7365f6e7,1611,0.067794,0.001661,95.552,0.0677935943060498,0.0049228944246737,0.0062870699881376
TikTok,Fr,Europe,fr,News,#StudyWithMe,Morning Routine — Budget,MasterMaya,original,Ticker bed,34,43,82046,9379,1242,1026,1375,0.158716,seasonal,TikTok Creative Center,text-to-speech,Android,15,Education,3,Short,27348.67,117,0.015138,0.012505,0.016759,79.483051,Sunday,Afternoon,Regular,"tips, study, notes, learn",Merci pour le partage !,97960.8,Mid,Spring,2025-08-24,2025-08,How I Take Notes for 2025 🎮,27,1,25.0,0.581,Huawei,ForYou,1,94b010b94f00bba140a2b65ecc3a3dfb,13022,0.114314,0.001426,158.716,0.1143139214586939,0.0151378494990615,0.0125051800209638
TikTok,Ar,South America,es,Lifestyle,#Comedy,POV: Budget,FitnessWithOmar,original,Chill guitar,34,46,59424,2836,374,193,306,0.062416,stable,TikTok Creative Center,b-roll heavy,iOS,0,Comedy,3,Short,19808.0,38,0.006294,0.003248,0.005149,72.717949,Wednesday,Night,Regular,"sketch, relatable, comedy",No puedo parar de mirar 😂,127391.5,Mid,Fall,2025-08-20,2025-08,POV: Budget 😂,13,1,34.0,0.739,Huawei,External,0,9ad3668a48918911721b30a358b20878,3709,0.047725,0.000639,62.416,0.0477248249865374,0.0062937533656435,0.0032478459881529
TikTok,Se,Europe,sv,Automotive,#Motivation,Night Routine — College,SofiaVlogs,original,Highway synth,34,22,107237,10011,700,964,957,0.117795,rising,TikTok Creative Center,text-to-speech,iOS,14,Education,11,Medium,9748.82,179,0.006528,0.008989,0.008924,55.616667,Sunday,Afternoon,Regular,"learn, tips, study, notes, productivity",This is fire 🔥,97585.7,Mid,Winter,2025-08-24,2025-08,Study With Me — 2025,20,0,14.7,0.668,Samsung,ForYou,1,22d7499067b17aaf50bfb46098215589,12632,0.093354,0.001669,117.795,0.0933539729757453,0.0065275977507763,0.0089894346167833
